filename,risk_sum
Brusko_6661_TCRB.tsv,-0.06811280574876666
Brusko_6664_TCRB.tsv,-0.07533749561557315
Brusko_6667_TCRB.tsv,-0.07536585703220025
Brusko_6678_TCRB.tsv,-0.06164214721375183
Brusko_6703_TCRB.tsv,-0.05871280337247852
Brusko_6706_TCRB.tsv,-0.07115052337029709
Brusko_6719_TCRB.tsv,-0.05950271430762177
Brusko_6737_TCRB.tsv,-0.061074359731346256
Brusko_6746_TCRB.tsv,-0.060565124419755874
Brusko_6807_TCRB.tsv,-0.06411648890170182
Brusko_6810_TCRB.tsv,-0.061556582180267196
Brusko_6816_TCRB.tsv,-0.07881871546241141
Brusko_6820_TCRB.tsv,-0.0722880459264954
Brusko_6823_TCRB.tsv,-0.06562202479612896
Brusko_6831_TCRB.tsv,-0.062498089466385826
Brusko_6847_TCRB.tsv,-0.06362360479537006
Brusko_6855_TCRB.tsv,-0.06554110743157646
Brusko_6888_TCRB.tsv,-0.06277040896698027
Brusko_6891_TCRB.tsv,-0.05896422136422221
Brusko_6895_TCRB.tsv,-0.057636065964160856
Brusko_6898_TCRB.tsv,-0.069440274486573
Brusko_6902_TCRB.tsv,-0.06291146491844359
Brusko_6914_TCRB.tsv,-0.060302851572021025
Brusko_6943_TCRB.tsv,-0.06194833386226648
Brusko_6966_TCRB.tsv,-0.062014101915432975
Brusko_6968_TCRB.tsv,-0.059975853933737285
Brusko_7000_TCRB.tsv,-0.06107259180415211
Brusko_7003_TCRB.tsv,-0.05955079188319784
Brusko_7006_TCRB.tsv,-0.06098677565040446
Brusko_7010_TCRB.tsv,-0.06836200111898616
Brusko_7012_TCRB.tsv,-0.0580601048617738
Brusko_7087_TCRB.tsv,-0.06557152292339563
Brusko_7092_TCRB.tsv,-0.06846210929485008
Brusko_7097_TCRB.tsv,-0.06260174769230852
Brusko_7101_TCRB.tsv,-0.06499550512121546
Brusko_7105_TCRB.tsv,-0.07601410406428004
Brusko_7108_TCRB.tsv,-0.06849420946318119
Brusko_7112_TCRB.tsv,-0.06315916357533985
Brusko_7115_TCRB.tsv,-0.07180715475075383
Brusko_7122_TCRB.tsv,-0.0627457271226843
Brusko_7141_TCRB.tsv,-0.05846877667786854
Brusko_7147_TCRB.tsv,-0.06159707462686621
Brusko_7149_TCRB.tsv,-0.06995469609881387
Brusko_7167_TCRB.tsv,-0.06616871719038903
Brusko_7175_TCRB.tsv,-0.06417427045036778
Brusko_7182_TCRB.tsv,-0.07442239269406505
Brusko_7185_TCRB.tsv,-0.0779154390100184
Brusko_7191_TCRB.tsv,-0.06884859752120086
Brusko_7195_TCRB.tsv,-0.07544046013486791
Brusko_7203_TCRB.tsv,-0.054674051456036515
Brusko_7210_TCRB.tsv,-0.07138967969760227
Brusko_7255_TCRB.tsv,-0.06194287964713359
Brusko_7264_TCRB.tsv,-0.061637560599383065
Brusko_7273_TCRB.tsv,-0.05325753435539033
Brusko_7279_TCRB.tsv,-0.05645108140419555
Brusko_7281_TCRB.tsv,-0.056018074178625456
Brusko_7289_TCRB.tsv,-0.06658085191480907
Brusko_7335_TCRB.tsv,-0.05207330966869552
Brusko_7346_TCRB.tsv,-0.06913450116123927
Brusko_7358_TCRB.tsv,-0.06923344321928009
Brusko_7372_TCRB.tsv,-0.06519731478300728
Brusko_7383_TCRB.tsv,-0.07105003996802524
Brusko_7387_TCRB.tsv,-0.060377394351242564
Brusko_7393_TCRB.tsv,-0.061285564940051315
Brusko_7400_TCRB.tsv,-0.06153416064447393
Brusko_7407_TCRB.tsv,-0.06455094525959358
Brusko_7412_TCRB.tsv,-0.060298966750564
Brusko_7431_TCRB.tsv,-0.06210981439444588
Brusko_7434_TCRB.tsv,-0.05686114248680689
Brusko_7460_TCRB.tsv,-0.07557401023712643
Brusko_7463_TCRB.tsv,-0.06592938173041328
Brusko_7464_TCRB.tsv,-0.06303529026447328
Brusko_7468_TCRB.tsv,-0.06474608653081293
Brusko_7471_TCRB.tsv,-0.06628107199608929
Brusko_7476_TCRB.tsv,-0.06309455819959464
Brusko_7478_TCRB.tsv,-0.07826515427769978
Brusko_7482_TCRB.tsv,-0.07134982282543331
Brusko_7485_TCRB.tsv,-0.07059238139035888
Brusko_7489_TCRB.tsv,-0.06290122350508309
Brusko_7509_TCRB.tsv,-0.0522675736810603
Brusko_7517_TCRB.tsv,-0.06992451978644915
Brusko_7524_TCRB.tsv,-0.06966592045870468
Brusko_7546_TCRB.tsv,-0.07750916141913813
Brusko_7572_TCRB.tsv,-0.07424414827155434
Brusko_7574_TCRB.tsv,-0.06677283263369338
Brusko_7619_TCRB.tsv,-0.0619077939461976
Brusko_7628_TCRB.tsv,-0.06566295784734986
Brusko_7629_TCRB.tsv,-0.06840904800984925
Brusko_7631_TCRB.tsv,-0.06530020040080249
Brusko_7634_TCRB.tsv,-0.07110027478334445
Brusko_7637_TCRB.tsv,-0.06074748401266151
Brusko_7675_TCRB.tsv,-0.06498198024386595
Brusko_7680_TCRB.tsv,-0.054109189669309554
Brusko_7684_TCRB.tsv,-0.06540231663645563
Brusko_7685_TCRB.tsv,-0.06534420001062778
Brusko_7690_TCRB.tsv,-0.05587621569925754
Brusko_7691_TCRB.tsv,-0.06804986398670158
Brusko_7693_TCRB.tsv,-0.06276103804395877
Brusko_7696_TCRB.tsv,-0.07097782478588467
Brusko_7698_TCRB.tsv,-0.07074301924734167
Brusko_7730_TCRB.tsv,-0.05842869835153104
Brusko_7732_TCRB.tsv,-0.0598185714285707
Brusko_7734_TCRB.tsv,-0.07502093607101326
Brusko_7738_TCRB.tsv,-0.06193571217056644
Brusko_7740_TCRB.tsv,-0.06187273922878677
Brusko_7816_TCRB.tsv,-0.06500720502368615
Brusko_7818_TCRB.tsv,-0.0635670122944749
Brusko_7820_TCRB.tsv,-0.06546850360322153
Brusko_7822_TCRB.tsv,-0.06852423496044292
Brusko_7871_TCRB.tsv,-0.059721865362119105
Brusko_7992_TCRB.tsv,-0.06765727541552069
Brusko_7993_TCRB.tsv,-0.07581325114524436
Brusko_7994_TCRB.tsv,-0.06266414712333403
Brusko_7995_TCRB.tsv,-0.06469461663947744
Brusko_7996_TCRB.tsv,-0.06978584102842758
Brusko_7997_TCRB.tsv,-0.05352389130865235
Brusko_7998_TCRB.tsv,-0.059553830491219546
Brusko_8000_TCRB.tsv,-0.055034534571219304
Brusko_8001_TCRB.tsv,-0.06650271162461804
Brusko_8002_TCRB.tsv,-0.07358511205976571
Brusko_8003_TCRB.tsv,-0.06886999218673626
Brusko_8004_TCRB.tsv,-0.06953716856437685
Brusko_8007_TCRB.tsv,-0.07068840685915359
Brusko_8009_TCRB.tsv,-0.07862248415520236
Brusko_8010_TCRB.tsv,-0.07473079936263484
Brusko_8011_TCRB.tsv,-0.08075071678613192
Brusko_8012_TCRB.tsv,-0.06186103301556538
Brusko_8013_TCRB.tsv,-0.06252692390601505
Brusko_8014_TCRB.tsv,-0.0692622905518017
Brusko_8015_TCRB.tsv,-0.05992990252690883
Brusko_8288_TCRB.tsv,-0.06674205976600436
Brusko_8289_TCRB.tsv,-0.06728416951080812
Brusko_8290_TCRB.tsv,-0.06636628594196212
Brusko_8291_TCRB.tsv,-0.06992728094725341
Brusko_8292_TCRB.tsv,-0.08171128886750441
Brusko_8331_TCRB.tsv,-0.06893640633153718
Brusko_8332_TCRB.tsv,-0.06080973817507398
Brusko_8333_TCRB.tsv,-0.07264990299955304
Brusko_8334_TCRB.tsv,-0.05956280997444307
Brusko_8335_TCRB.tsv,-0.09949430723635266
Brusko_8337_TCRB.tsv,-0.06913423085793345
Brusko_8338_TCRB.tsv,-0.07118099930843731
Brusko_8340_TCRB.tsv,-0.06560630914826614
Brusko_8341_TCRB.tsv,-0.06792457978607362
Brusko_8343_TCRB.tsv,-0.05634684252598039
Brusko_8344_TCRB.tsv,-0.053027152142195014
Brusko_8345_TCRB.tsv,-0.06610628034214518
Brusko_8346_TCRB.tsv,-0.06563311585481778
Brusko_8347_TCRB.tsv,-0.07362516006402695
Brusko_8348_TCRB.tsv,-0.06192795863871393
Brusko_8351_TCRB.tsv,-0.060574759110728196
Brusko_8352_TCRB.tsv,-0.07293341257981309
Brusko_8353_TCRB.tsv,-0.04888959641255673
Brusko_8354_TCRB.tsv,-0.06948307310801007
Brusko_8355_TCRB.tsv,-0.07414682410824007
Brusko_8356_TCRB.tsv,-0.0659358314246462
Brusko_8357_TCRB.tsv,-0.06166126295947286
Brusko_8359_TCRB.tsv,-0.06737567217828971
Brusko_8372_TCRB.tsv,-0.06328899430740079
Brusko_8375_TCRB.tsv,-0.06954572194399464
Brusko_8424_TCRB.tsv,-0.0663461901442434
Brusko_8426_TCRB.tsv,-0.0681064508450374
Brusko_8434_TCRB.tsv,-0.05812262734099429
Brusko_8446_TCRB.tsv,-0.06276494732079459
Brusko_8450_TCRB.tsv,-0.06687705560545304
Brusko_8451_TCRB.tsv,-0.06692600356583352
Brusko_8463_TCRB.tsv,-0.057063329258807124
Brusko_8469_TCRB.tsv,-0.06365037917424167
Brusko_8505_TCRB.tsv,-0.0648515470573624
Brusko_9019_TCRB.tsv,-0.06266504270584297
Brusko_9032_TCRB.tsv,-0.0733140968223509
Brusko_9097_TCRB.tsv,-0.07350660611737717
Brusko_9098_TCRB.tsv,-0.06806742200740735
Brusko_9140_TCRB.tsv,-0.06438757536882682
Brusko_9143_TCRB.tsv,-0.06951833648393273
Brusko_9214_TCRB.tsv,-0.06645124764417741
Brusko_9237_TCRB.tsv,-0.06653080000000075
Brusko_9303_TCRB.tsv,-0.06932835466356373
Brusko_9304_TCRB.tsv,-0.06592739428670774
Brusko_9374_TCRB.tsv,-0.07392181270536702
Brusko_9375_TCRB.tsv,-0.06755102420856592
Brusko_9378_TCRB.tsv,-0.06397527146076523
Brusko_9398_TCRB.tsv,-0.07208105033972645
Brusko_9463_TCRB.tsv,-0.06166944520360728
Brusko_9465_TCRB.tsv,-0.06933382002958814
Brusko_9472_TCRB.tsv,-0.0684452729343742
Brusko_9473_TCRB.tsv,-0.0791061604584539
Brusko_9542_TCRB.tsv,-0.06802457857931629
Brusko_9543_TCRB.tsv,-0.07289891347034971
Brusko_9544_TCRB.tsv,-0.06324377859103478
Brusko_9545_TCRB.tsv,-0.06151334509112327
Brusko_9599_TCRB.tsv,-0.06872921541101212
Brusko_9600_TCRB.tsv,-0.07539605750381313
Brusko_9602_TCRB.tsv,-0.07301885802320449
Brusko_9701_TCRB.tsv,-0.058634030367608655
Brusko_9702_TCRB.tsv,-0.0608801683160612
Brusko_9926_TCRB.tsv,-0.06377443204376007
Brusko_9934_TCRB.tsv,-0.058396185632549086
Brusko_9936_TCRB.tsv,-0.06599093927125589
Brusko_9937_TCRB.tsv,-0.059583099191145954
Brusko_9939_TCRB.tsv,-0.06169101645123435
Brusko_9941_TCRB.tsv,-0.06643004242531342
Brusko_9943_TCRB.tsv,-0.0744128525362123
Brusko_9951_TCRB.tsv,-0.06940051328502489
Brusko_9963_TCRB.tsv,-0.07452657112472702
Brusko_9964_TCRB.tsv,-0.06411961375154178
Brusko_9965_TCRB.tsv,-0.06468719073116644
